ты	1.573806808100778
я	1.3333440388334368
мой	1.2211955595748305
один	1.179607594090514
твой	1.1745205603663238
не	1.1602241086587437
слово	1.1585142711768217
мы	1.1554354928486725
время	1.1450288640507933
кто	1.1438396073169008
самый	1.1412190764689891
к	1.1335510765396022
весь	1.1308963732533526
сердце	1.1292655539272596
хотеть	1.1276818557826003
о	1.1275836285627816
раз	1.1242806487240598
смотреть	1.1230987218784338
ум	1.1210362775561415
с	1.117602510519664
боль	1.1143918291550605
быть	1.1126171330266263
любить	1.1051135830722767
слеза	1.1048340470567484
путь	1.102593395434218
мысль	1.1021799569706556
тот	1.102157715663896
пусть	1.099320899091344
и	1.0972680281131393
себя	1.095753910428652
верить	1.0955973886518489
любовь	1.0950925375353056
между	1.0913366336633663
забыть	1.0905648285705962
она	1.0896657729491803
последний	1.083570712924582
игра	1.0835500271675853
здесь	1.08282888766221
ветер	1.081349735684996
сказать	1.080702911092186
через	1.0801862695013165
снова	1.0801128837182514
слышать	1.079319194124067
ктоть	1.0787235088754485
огонь	1.0784784942529866
всегда	1.0774950495049505
глаз	1.076155523538803
сам	1.075965761910125
нет	1.073504898246615
ждать	1.0713875796148382
ряд	1.0701341065603478
ночь	1.0681475091654087
найти	1.068028881575716
давно	1.0668415841584158
свет	1.0662057077938614
жизнь	1.065793198626986
чистый	1.06488
уйти	1.064655457578421
молчать	1.06436
земля	1.0640578831729677
остаться	1.0639233111796365
так	1.0631405660878337
просить	1.0617455987124884
звезда	1.0608681141780203
без	1.0608101398380443
рука	1.0606473992945256
родной	1.0583191239811156
чтоть	1.0579642352482581
враг	1.057079207920792
лететь	1.056778312467647
если	1.055956266169359
крик	1.0549899999999999
небо	1.054972143714954
ни	1.0545582340761004
закат	1.0532
в	1.0525853670644156
простить	1.0525424889680342
по	1.0523401470068239
красивый	1.0520181138019296
закрыть	1.05199
рано	1.05148
печаль	1.05131
космос	1.05053
чувство	1.0505115651842514
мир	1.0502924402157598
гдеть	1.0501139173952836
место	1.0488415841584158
бог	1.0481638869563583
два	1.0477884363063823
он	1.0477818987524685
уходить	1.0475925303634006
плакать	1.047499534318291
слушать	1.04651
навстречу	1.04564
миг	1.04545
голос	1.0453520076894407
другой	1.0449614900006632
бежать	1.04471
сон	1.0446005441503834
сила	1.043978020512918
держать	1.04373
стать	1.043544085415768
хорошо	1.0430218805440568
просто	1.0422354834980123
смочь	1.0421338208267292
суметь	1.04186
